image_path,style_true_index,style_true_name,style_pred_index,style_pred_name,style_confidence,style_correct,genre_true_index,genre_true_name,genre_pred_index,genre_pred_name,genre_confidence,genre_correct,artist_true_index,artist_true_name,artist_pred_index,artist_pred_name,artist_confidence,artist_correct,mean_confidence,all_correct,incorrect_tasks
Impressionism/pierre-auguste-renoir_woman-combing-her-hair-1908.jpg,12,Impressionism,12,Impressionism,0.999333,1,2,genre_painting,5,nude_painting,0.999977,0,17,Pierre_Auguste_Renoir,17,Pierre_Auguste_Renoir,0.999769,1,0.999693,0,genre
Impressionism/pierre-auguste-renoir_study-for-scene-from-tannhauser.jpg,12,Impressionism,12,Impressionism,0.999439,1,8,sketch_and_study,5,nude_painting,0.999685,0,17,Pierre_Auguste_Renoir,17,Pierre_Auguste_Renoir,0.999822,1,0.999649,0,genre
Naive_Art_Primitivism/marc-chagall_under-the-snow-1964.jpg,15,Naive_Art_Primitivism,15,Naive_Art_Primitivism,0.999980,1,2,genre_painting,7,religious_painting,0.997688,0,12,Marc_Chagall,12,Marc_Chagall,0.999996,1,0.999221,0,genre
Impressionism/pierre-auguste-renoir_young-shepherd-in-repose-alexander-thurneysson-1911.jpg,12,Impressionism,12,Impressionism,0.997941,1,6,portrait,5,nude_painting,0.999323,0,17,Pierre_Auguste_Renoir,17,Pierre_Auguste_Renoir,0.999732,1,0.998999,0,genre
Romanticism/gustave-dore_the-transfiguration.jpg,23,Romanticism,23,Romanticism,0.999869,1,7,religious_painting,3,illustration,0.996782,0,7,Gustave_Dore,7,Gustave_Dore,0.999949,1,0.998866,0,genre
Cubism/pablo-picasso_leeks-fish-head-skull-and-pitcher-1945.jpg,7,Cubism,7,Cubism,0.998467,1,9,still_life,5,nude_painting,0.997884,0,15,Pablo_Picasso,15,Pablo_Picasso,0.999114,1,0.998488,0,genre
Impressionism/pierre-auguste-renoir_woman-with-a-straw-hat-1880.jpg,12,Impressionism,12,Impressionism,0.999777,1,6,portrait,5,nude_painting,0.992924,0,17,Pierre_Auguste_Renoir,17,Pierre_Auguste_Renoir,0.999967,1,0.997556,0,genre
Impressionism/pierre-auguste-renoir_seated-woman-in-a-green-robe.jpg,12,Impressionism,12,Impressionism,0.999673,1,6,portrait,5,nude_painting,0.999366,0,17,Pierre_Auguste_Renoir,17,Pierre_Auguste_Renoir,0.993309,1,0.997449,0,genre
Naive_Art_Primitivism/marc-chagall_youthfulness-1985.jpg,15,Naive_Art_Primitivism,15,Naive_Art_Primitivism,0.999997,1,2,genre_painting,7,religious_painting,0.990640,0,12,Marc_Chagall,12,Marc_Chagall,0.999999,1,0.996879,0,genre
Impressionism/camille-pissarro_the-boulevards-under-snow-1879.jpg,12,Impressionism,12,Impressionism,0.997170,1,4,landscape,1,cityscape,0.998830,0,2,Camille_Pissarro,2,Camille_Pissarro,0.994546,1,0.996849,0,genre
Cubism/pablo-picasso_head-of-a-man-1908.jpg,7,Cubism,7,Cubism,0.994362,1,6,portrait,5,nude_painting,0.997187,0,15,Pablo_Picasso,15,Pablo_Picasso,0.998506,1,0.996685,0,genre
Impressionism/pierre-auguste-renoir_reading-the-part-1876.jpg,12,Impressionism,12,Impressionism,0.996716,1,2,genre_painting,6,portrait,0.993410,0,17,Pierre_Auguste_Renoir,17,Pierre_Auguste_Renoir,0.999824,1,0.996650,0,genre
Impressionism/edgar-degas_woman-at-her-toilette.jpg,12,Impressionism,12,Impressionism,0.999568,1,2,genre_painting,5,nude_painting,0.992789,0,5,Edgar_Degas,5,Edgar_Degas,0.997507,1,0.996621,0,genre
Cubism/pyotr-konchalovsky_abramtsevo-the-boys-at-the-river-drawing-for-the-painting-boys-bathing-1920.jpg,7,Cubism,9,Expressionism,0.999464,0,8,sketch_and_study,8,sketch_and_study,0.987529,1,18,Pyotr_Konchalovsky,13,Martiros_Saryan,0.996696,0,0.994563,0,"style,artist"
Expressionism/martiros-saryan_shirak-1925.jpg,9,Expressionism,9,Expressionism,0.999182,1,4,landscape,8,sketch_and_study,0.984075,0,13,Martiros_Saryan,13,Martiros_Saryan,0.999788,1,0.994348,0,genre
Cubism/pyotr-konchalovsky_abramtsevo-the-trees-1920.jpg,7,Cubism,9,Expressionism,0.998597,0,8,sketch_and_study,8,sketch_and_study,0.988534,1,18,Pyotr_Konchalovsky,13,Martiros_Saryan,0.994927,0,0.994019,0,"style,artist"
Naive_Art_Primitivism/marc-chagall_praying-1983.jpg,15,Naive_Art_Primitivism,15,Naive_Art_Primitivism,0.999995,1,2,genre_painting,7,religious_painting,0.981966,0,12,Marc_Chagall,12,Marc_Chagall,0.999997,1,0.993986,0,genre
Baroque/rembrandt_ragged-peasant-with-his-hands-behind-him-holding-a-stick-1630.jpg,4,Baroque,4,Baroque,0.999942,1,2,genre_painting,8,sketch_and_study,0.981982,0,20,Rembrandt,20,Rembrandt,0.999935,1,0.993953,0,genre
Impressionism/edgar-degas_dancers-1895.jpg,12,Impressionism,12,Impressionism,0.997441,1,2,genre_painting,5,nude_painting,0.984179,0,5,Edgar_Degas,5,Edgar_Degas,0.999991,1,0.993870,0,genre
Romanticism/gustave-dore_the-crowned-virgin-vision-of-john.jpg,23,Romanticism,23,Romanticism,0.999143,1,7,religious_painting,3,illustration,0.981224,0,7,Gustave_Dore,7,Gustave_Dore,0.999680,1,0.993349,0,genre
Baroque/rembrandt_a-man-seated-at-a-table-covered-with-books-1636.jpg,4,Baroque,4,Baroque,0.999849,1,2,genre_painting,8,sketch_and_study,0.979649,0,20,Rembrandt,20,Rembrandt,0.999758,1,0.993085,0,genre
Analytical_Cubism/pablo-picasso_friendship-1908.jpg,2,Analytical_Cubism,7,Cubism,0.995157,0,2,genre_painting,5,nude_painting,0.985076,0,15,Pablo_Picasso,15,Pablo_Picasso,0.998762,1,0.992998,0,"style,genre"
Baroque/rembrandt_evangelist-writing.jpg,4,Baroque,4,Baroque,0.999749,1,7,religious_painting,6,portrait,0.980035,0,20,Rembrandt,20,Rembrandt,0.998995,1,0.992926,0,genre
Romanticism/gustave-dore_a-souvenir-from-scotland-1879.jpg,23,Romanticism,23,Romanticism,0.990442,1,4,landscape,4,landscape,0.988202,1,7,Gustave_Dore,9,Ivan_Aivazovsky,0.999178,0,0.992607,0,artist
Baroque/rembrandt_the-resurrection-of-lazurus-a-small-plate-1642.jpg,4,Baroque,15,Naive_Art_Primitivism,0.992321,0,8,sketch_and_study,7,religious_painting,0.994216,0,20,Rembrandt,12,Marc_Chagall,0.990893,0,0.992477,0,"style,genre,artist"
Realism/vincent-van-gogh_autumn-landscape-with-four-trees-1885(1).jpg,21,Realism,21,Realism,0.993358,1,4,landscape,4,landscape,0.997728,1,22,Vincent_van_Gogh,10,Ivan_Shishkin,0.984420,0,0.991835,0,artist
Romanticism/gustave-dore_the-darkness-at-the-crucifixion.jpg,23,Romanticism,23,Romanticism,0.998212,1,7,religious_painting,3,illustration,0.977858,0,7,Gustave_Dore,7,Gustave_Dore,0.998828,1,0.991633,0,genre
Synthetic_Cubism/pablo-picasso_head-of-a-man-with-hat-1912.jpg,25,Synthetic_Cubism,25,Synthetic_Cubism,0.999920,1,6,portrait,9,still_life,0.973974,0,15,Pablo_Picasso,15,Pablo_Picasso,0.999624,1,0.991173,0,genre
Impressionism/pierre-auguste-renoir_two-bathers-in-a-landscape-1919.jpg,12,Impressionism,12,Impressionism,0.999903,1,8,sketch_and_study,5,nude_painting,0.973204,0,17,Pierre_Auguste_Renoir,17,Pierre_Auguste_Renoir,0.999928,1,0.991012,0,genre
Impressionism/claude-monet_coal-dockers.jpg,12,Impressionism,3,Art_Nouveau,0.995072,0,2,genre_painting,1,cityscape,0.998473,0,4,Claude_Monet,14,Nicholas_Roerich,0.979187,0,0.990911,0,"style,genre,artist"
Impressionism/pierre-auguste-renoir_young-woman-reading.jpg,12,Impressionism,12,Impressionism,0.994509,1,2,genre_painting,5,nude_painting,0.980234,0,17,Pierre_Auguste_Renoir,17,Pierre_Auguste_Renoir,0.997767,1,0.990837,0,genre
Impressionism/pierre-auguste-renoir_head-of-a-young-girl-1890.jpg,12,Impressionism,12,Impressionism,0.992846,1,6,portrait,5,nude_painting,0.990803,0,17,Pierre_Auguste_Renoir,17,Pierre_Auguste_Renoir,0.987737,1,0.990462,0,genre
Post_Impressionism/vincent-van-gogh_meadow-with-flowers-1888.jpg,20,Post_Impressionism,20,Post_Impressionism,0.994866,1,4,landscape,8,sketch_and_study,0.977180,0,22,Vincent_van_Gogh,22,Vincent_van_Gogh,0.999341,1,0.990462,0,genre
Post_Impressionism/paul-cezanne_in-the-woods.jpg,20,Post_Impressionism,7,Cubism,0.988123,0,4,landscape,4,landscape,0.981712,1,16,Paul_Cezanne,16,Paul_Cezanne,0.999956,1,0.989930,0,style
Northern_Renaissance/albrecht-durer_young-couple-threatened-by-death-promenade.jpg,17,Northern_Renaissance,17,Northern_Renaissance,0.999882,1,2,genre_painting,7,religious_painting,0.970017,0,0,Albrecht_Durer,0,Albrecht_Durer,0.999851,1,0.989917,0,genre
Baroque/rembrandt_the-visitation-1640.jpg,4,Baroque,4,Baroque,0.999992,1,2,genre_painting,7,religious_painting,0.969377,0,20,Rembrandt,20,Rembrandt,0.999990,1,0.989786,0,genre
Post_Impressionism/paul-cezanne_millstone-and-cistern-under-trees.jpg,20,Post_Impressionism,7,Cubism,0.973475,0,4,landscape,4,landscape,0.996284,1,16,Paul_Cezanne,16,Paul_Cezanne,0.998888,1,0.989549,0,style
Realism/martiros-saryan_portrait-of-an-art-critic-abram-efros-1944.jpg,21,Realism,9,Expressionism,0.970704,0,6,portrait,6,portrait,0.997363,1,13,Martiros_Saryan,13,Martiros_Saryan,0.999807,1,0.989292,0,style
Realism/eugene-boudin_the-saint-simeon-farm-1860.jpg,21,Realism,12,Impressionism,0.972522,0,4,landscape,4,landscape,0.995266,1,6,Eugene_Boudin,6,Eugene_Boudin,0.999742,1,0.989177,0,style
Impressionism/edgar-degas_the-jewels.jpg,12,Impressionism,12,Impressionism,0.990896,1,2,genre_painting,5,nude_painting,0.976089,0,5,Edgar_Degas,5,Edgar_Degas,0.999187,1,0.988724,0,genre
Impressionism/pierre-auguste-renoir_the-first-step-1876.jpg,12,Impressionism,12,Impressionism,0.997668,1,2,genre_painting,5,nude_painting,0.972540,0,17,Pierre_Auguste_Renoir,17,Pierre_Auguste_Renoir,0.995930,1,0.988713,0,genre
Post_Impressionism/paul-cezanne_mountains-in-provence-l-estaque.jpg,20,Post_Impressionism,7,Cubism,0.979617,0,4,landscape,4,landscape,0.995439,1,16,Paul_Cezanne,16,Paul_Cezanne,0.990332,1,0.988463,0,style
Realism/ilya-repin_portrait-of-the-artist-nikolay-gay-1880.jpg,21,Realism,4,Baroque,0.999901,0,6,portrait,6,portrait,0.963865,1,8,Ilya_Repin,20,Rembrandt,0.999734,0,0.987834,0,"style,artist"
Realism/ilya-repin_christ-and-nicodemus-1887.jpg,21,Realism,9,Expressionism,0.990206,0,8,sketch_and_study,8,sketch_and_study,0.996302,1,8,Ilya_Repin,13,Martiros_Saryan,0.976671,0,0.987727,0,"style,artist"
Realism/eugene-boudin_beach-scene-trouville-1864-1.jpg,21,Realism,12,Impressionism,0.965436,0,2,genre_painting,2,genre_painting,0.997746,1,6,Eugene_Boudin,6,Eugene_Boudin,0.999979,1,0.987720,0,style
Impressionism/edgar-degas_young-women-resting-in-a-field.jpg,12,Impressionism,12,Impressionism,0.997450,1,2,genre_painting,5,nude_painting,0.964151,0,5,Edgar_Degas,5,Edgar_Degas,0.999984,1,0.987195,0,genre
Romanticism/ivan-aivazovsky_portrait-of-gabriel-aivazian-the-artist-s-brother-1883.jpg,23,Romanticism,4,Baroque,0.988758,0,6,portrait,6,portrait,0.999498,1,9,Ivan_Aivazovsky,20,Rembrandt,0.972841,0,0.987032,0,"style,artist"
Baroque/rembrandt_the-crucifixion-a-square-small-plate-1634.jpg,4,Baroque,15,Naive_Art_Primitivism,0.999930,0,7,religious_painting,7,religious_painting,0.958871,1,20,Rembrandt,12,Marc_Chagall,0.999974,0,0.986258,0,"style,artist"
Cubism/pablo-picasso_three-women-rhythmical-version-1908.jpg,7,Cubism,2,Analytical_Cubism,0.987404,0,5,nude_painting,5,nude_painting,0.978329,1,15,Pablo_Picasso,15,Pablo_Picasso,0.992040,1,0.985924,0,style
Baroque/rembrandt_philosopher-in-meditation-1632.jpg,4,Baroque,4,Baroque,0.999977,1,2,genre_painting,7,religious_painting,0.957800,0,20,Rembrandt,20,Rembrandt,0.999951,1,0.985910,0,genre
Impressionism/john-singer-sargent_gondoliers-s-siesta-1905.jpg,12,Impressionism,12,Impressionism,0.988670,1,2,genre_painting,1,cityscape,0.968652,0,11,John_Singer_Sargent,11,John_Singer_Sargent,0.999850,1,0.985724,0,genre
Realism/martiros-saryan_lalvar-1952.jpg,21,Realism,9,Expressionism,0.989547,0,4,landscape,4,landscape,0.967524,1,13,Martiros_Saryan,13,Martiros_Saryan,0.999996,1,0.985689,0,style
Post_Impressionism/vincent-van-gogh_entrance-gate-to-a-farm-with-haystacks-1888(1).jpg,20,Post_Impressionism,20,Post_Impressionism,0.986788,1,4,landscape,8,sketch_and_study,0.975452,0,22,Vincent_van_Gogh,22,Vincent_van_Gogh,0.994091,1,0.985444,0,genre
Northern_Renaissance/albrecht-durer_peasans-at-the-market-1512.jpg,17,Northern_Renaissance,17,Northern_Renaissance,0.997614,1,2,genre_painting,7,religious_painting,0.960912,0,0,Albrecht_Durer,0,Albrecht_Durer,0.997739,1,0.985421,0,genre
Impressionism/pierre-auguste-renoir_model-with-bare-breast-1916.jpg,12,Impressionism,12,Impressionism,0.999960,1,6,portrait,5,nude_painting,0.956287,0,17,Pierre_Auguste_Renoir,17,Pierre_Auguste_Renoir,0.999997,1,0.985415,0,genre
Northern_Renaissance/albrecht-durer_oriental-family-1496.jpg,17,Northern_Renaissance,17,Northern_Renaissance,0.999975,1,6,portrait,7,religious_painting,0.955773,0,0,Albrecht_Durer,0,Albrecht_Durer,0.999957,1,0.985235,0,genre
Northern_Renaissance/albrecht-durer_adoration-of-kings-1493.jpg,17,Northern_Renaissance,4,Baroque,0.998045,0,8,sketch_and_study,7,religious_painting,0.961175,0,0,Albrecht_Durer,20,Rembrandt,0.996319,0,0.985180,0,"style,genre,artist"
Cubism/pablo-picasso_woman-sitting-in-an-armchair-1920.jpg,7,Cubism,7,Cubism,0.999994,1,6,portrait,5,nude_painting,0.961451,0,15,Pablo_Picasso,15,Pablo_Picasso,0.991545,1,0.984330,0,genre
Impressionism/camille-pissarro_the-pont-neuf-1901-1.jpg,12,Impressionism,12,Impressionism,0.954324,1,4,landscape,1,cityscape,0.999943,0,2,Camille_Pissarro,2,Camille_Pissarro,0.997604,1,0.983957,0,genre
Art_Nouveau_Modern/raphael-kirchner_vivienne-segal-1.jpg,3,Art_Nouveau,3,Art_Nouveau,0.977890,1,6,portrait,5,nude_painting,0.999584,0,19,Raphael_Kirchner,19,Raphael_Kirchner,0.974028,1,0.983834,0,genre
Impressionism/childe-hassam_the-spanish-steps-rome.jpg,12,Impressionism,12,Impressionism,0.999708,1,2,genre_painting,1,cityscape,0.952719,0,3,Childe_Hassam,3,Childe_Hassam,0.998991,1,0.983806,0,genre
Impressionism/childe-hassam_messenger-boy.jpg,12,Impressionism,12,Impressionism,0.994951,1,2,genre_painting,1,cityscape,0.966108,0,3,Childe_Hassam,3,Childe_Hassam,0.989574,1,0.983544,0,genre
Impressionism/camille-pissarro_the-little-bridge-pontoise-1875-1.jpg,12,Impressionism,21,Realism,0.964952,0,4,landscape,4,landscape,0.991188,1,2,Camille_Pissarro,10,Ivan_Shishkin,0.994095,0,0.983412,0,"style,artist"
Realism/ilya-repin_portrait-of-an-old-woman-1870.jpg,21,Realism,4,Baroque,0.999967,0,6,portrait,6,portrait,0.947434,1,8,Ilya_Repin,20,Rembrandt,0.999910,0,0.982437,0,"style,artist"
Realism/martiros-saryan_armenia-1944.jpg,21,Realism,9,Expressionism,0.986532,0,8,sketch_and_study,8,sketch_and_study,0.961021,1,13,Martiros_Saryan,13,Martiros_Saryan,0.999631,1,0.982395,0,style
Naive_Art_Primitivism/marc-chagall_noah-s-ark.jpg,15,Naive_Art_Primitivism,15,Naive_Art_Primitivism,0.999977,1,8,sketch_and_study,7,religious_painting,0.946753,0,12,Marc_Chagall,12,Marc_Chagall,0.999990,1,0.982240,0,genre
Romanticism/ivan-aivazovsky_russian-squadron-on-the-raid-of-sevastopol-1846.jpg,23,Romanticism,23,Romanticism,0.999998,1,2,genre_painting,1,cityscape,0.945376,0,9,Ivan_Aivazovsky,9,Ivan_Aivazovsky,1.000000,1,0.981791,0,genre
Realism/eugene-boudin_the-port-portrieux-at-low-tide-1874.jpg,21,Realism,12,Impressionism,0.959850,0,4,landscape,4,landscape,0.985164,1,6,Eugene_Boudin,6,Eugene_Boudin,0.999982,1,0.981665,0,style
Impressionism/paul-cezanne_l-estaque-view-through-the-trees-1879.jpg,12,Impressionism,7,Cubism,0.950223,0,4,landscape,4,landscape,0.995126,1,16,Paul_Cezanne,16,Paul_Cezanne,0.999560,1,0.981637,0,style
Naive_Art_Primitivism/marc-chagall_study-to-striking-rock-1.jpg,15,Naive_Art_Primitivism,15,Naive_Art_Primitivism,0.998835,1,8,sketch_and_study,7,religious_painting,0.945979,0,12,Marc_Chagall,12,Marc_Chagall,0.999561,1,0.981458,0,genre
Impressionism/childe-hassam_an-evening-street-scene-pont-aven.jpg,12,Impressionism,12,Impressionism,0.998720,1,2,genre_painting,1,cityscape,0.945089,0,3,Childe_Hassam,3,Childe_Hassam,0.999425,1,0.981078,0,genre
Realism/ilya-repin_portrait-of-b-a-kaminka-1908.jpg,21,Realism,21,Realism,0.944397,1,6,portrait,6,portrait,0.998957,1,8,Ilya_Repin,1,Boris_Kustodiev,0.999460,0,0.980938,0,artist
Northern_Renaissance/albrecht-durer_drawing-from-the-tarot-the-muse-thalia.jpg,17,Northern_Renaissance,17,Northern_Renaissance,0.999157,1,3,illustration,8,sketch_and_study,0.946701,0,0,Albrecht_Durer,0,Albrecht_Durer,0.996691,1,0.980850,0,genre
Northern_Renaissance/albrecht-durer_couple-on-horseback.jpg,17,Northern_Renaissance,17,Northern_Renaissance,0.999751,1,2,genre_painting,7,religious_painting,0.941655,0,0,Albrecht_Durer,0,Albrecht_Durer,0.999637,1,0.980348,0,genre
Impressionism/pierre-auguste-renoir_woman-in-a-garden-woman-with-a-seagull-1868.jpg,12,Impressionism,21,Realism,0.989555,0,6,portrait,6,portrait,0.998446,1,17,Pierre_Auguste_Renoir,1,Boris_Kustodiev,0.949788,0,0.979263,0,"style,artist"
Symbolism/nicholas-roerich_monhigan-study-1922-16.jpg,24,Symbolism,24,Symbolism,0.944401,1,4,landscape,8,sketch_and_study,0.994751,0,14,Nicholas_Roerich,14,Nicholas_Roerich,0.995110,1,0.978087,0,genre
Expressionism/martiros-saryan_aragats-1929.jpg,9,Expressionism,9,Expressionism,0.951926,1,4,landscape,3,illustration,0.987233,0,13,Martiros_Saryan,13,Martiros_Saryan,0.994336,1,0.977832,0,genre
Impressionism/edgar-degas_ellen-andree.jpg,12,Impressionism,12,Impressionism,0.991883,1,8,sketch_and_study,5,nude_painting,0.950926,0,5,Edgar_Degas,5,Edgar_Degas,0.990215,1,0.977674,0,genre
Impressionism/edgar-degas_two-dancers-at-rest.jpg,12,Impressionism,12,Impressionism,0.999610,1,2,genre_painting,5,nude_painting,0.933214,0,5,Edgar_Degas,5,Edgar_Degas,0.999974,1,0.977599,0,genre
Romanticism/gustave-dore_the-agony-in-the-garden.jpg,23,Romanticism,23,Romanticism,0.999321,1,7,religious_painting,3,illustration,0.933178,0,7,Gustave_Dore,7,Gustave_Dore,0.999778,1,0.977426,0,genre
Impressionism/pierre-auguste-renoir_woman-in-blue.jpg,12,Impressionism,12,Impressionism,0.983169,1,6,portrait,5,nude_painting,0.950665,0,17,Pierre_Auguste_Renoir,17,Pierre_Auguste_Renoir,0.998302,1,0.977379,0,genre
Impressionism/childe-hassam_the-hovel-and-the-skyscraper.jpg,12,Impressionism,12,Impressionism,0.991009,1,2,genre_painting,1,cityscape,0.943540,0,3,Childe_Hassam,3,Childe_Hassam,0.994914,1,0.976488,0,genre
Impressionism/paul-cezanne_portrait-of-madame-cezanne-1878.jpg,12,Impressionism,20,Post_Impressionism,0.952328,0,6,portrait,6,portrait,0.981084,1,16,Paul_Cezanne,16,Paul_Cezanne,0.993845,1,0.975752,0,style
Northern_Renaissance/albrecht-durer_the-knight-and-the-landsknecht.jpg,17,Northern_Renaissance,17,Northern_Renaissance,0.999833,1,2,genre_painting,7,religious_painting,0.926123,0,0,Albrecht_Durer,0,Albrecht_Durer,0.999768,1,0.975241,0,genre
Impressionism/edgar-degas_two-dancers-in-yellow-and-pink.jpg,12,Impressionism,12,Impressionism,0.938613,1,2,genre_painting,5,nude_painting,0.988564,0,5,Edgar_Degas,5,Edgar_Degas,0.997580,1,0.974919,0,genre
Post_Impressionism/paul-cezanne_mountains-in-provence-1890.jpg,20,Post_Impressionism,7,Cubism,0.955173,0,4,landscape,4,landscape,0.970163,1,16,Paul_Cezanne,16,Paul_Cezanne,0.999313,1,0.974883,0,style
Impressionism/claude-monet_amsterdam-in-the-snow(1).jpg,12,Impressionism,12,Impressionism,0.988656,1,1,cityscape,1,cityscape,0.972037,1,4,Claude_Monet,6,Eugene_Boudin,0.963219,0,0.974637,0,artist
Cubism/pablo-picasso_composition-1946.jpg,7,Cubism,7,Cubism,0.972020,1,9,still_life,5,nude_painting,0.968613,0,15,Pablo_Picasso,15,Pablo_Picasso,0.983106,1,0.974579,0,genre
Symbolism/nicholas-roerich_himalayas-pink-peak.jpg,24,Symbolism,23,Romanticism,0.984683,0,4,landscape,4,landscape,0.941814,1,14,Nicholas_Roerich,9,Ivan_Aivazovsky,0.997067,0,0.974521,0,"style,artist"
Art_Nouveau_Modern/raphael-kirchner_legendes-1903.jpg,3,Art_Nouveau,3,Art_Nouveau,1.000000,1,3,illustration,2,genre_painting,0.920581,0,19,Raphael_Kirchner,19,Raphael_Kirchner,1.000000,1,0.973527,0,genre
Impressionism/pierre-auguste-renoir_the-sleeper-1880.jpg,12,Impressionism,12,Impressionism,0.998496,1,6,portrait,5,nude_painting,0.978222,0,17,Pierre_Auguste_Renoir,17,Pierre_Auguste_Renoir,0.943072,1,0.973263,0,genre
Impressionism/camille-pissarro_le-boulevard-de-clichy-1880.jpg,12,Impressionism,12,Impressionism,0.997650,1,1,cityscape,1,cityscape,0.999965,1,2,Camille_Pissarro,4,Claude_Monet,0.921460,0,0.973025,0,artist
Cubism/pablo-picasso_still-life-in-front-of-a-window-at-saint-raphael-1919.jpg,7,Cubism,7,Cubism,0.999668,1,9,still_life,9,still_life,0.990928,1,15,Pablo_Picasso,21,Salvador_Dali,0.927166,0,0.972587,0,artist
Impressionism/pierre-auguste-renoir_gabrielle-holding-a-mirror-with-a-portrait-of-coco-1905.jpg,12,Impressionism,12,Impressionism,0.999178,1,6,portrait,5,nude_painting,0.916142,0,17,Pierre_Auguste_Renoir,17,Pierre_Auguste_Renoir,0.999710,1,0.971677,0,genre
Northern_Renaissance/albrecht-durer_head-of-an-old-man-in-profile.jpg,17,Northern_Renaissance,17,Northern_Renaissance,0.989430,1,6,portrait,8,sketch_and_study,0.956348,0,0,Albrecht_Durer,0,Albrecht_Durer,0.967733,1,0.971170,0,genre
Symbolism/nicholas-roerich_himalayas-study-1.jpg,24,Symbolism,24,Symbolism,0.992239,1,8,sketch_and_study,4,landscape,0.971928,0,14,Nicholas_Roerich,14,Nicholas_Roerich,0.949307,1,0.971158,0,genre
Post_Impressionism/vincent-van-gogh_vegetable-gardens-in-montmartre-1887.jpg,20,Post_Impressionism,20,Post_Impressionism,0.967658,1,4,landscape,1,cityscape,0.977612,0,22,Vincent_van_Gogh,22,Vincent_van_Gogh,0.967957,1,0.971076,0,genre
Impressionism/camille-pissarro_peasant-woman-watching-the-geese-1890.jpg,12,Impressionism,18,Pointillism,0.992052,0,2,genre_painting,2,genre_painting,0.920630,1,2,Camille_Pissarro,2,Camille_Pissarro,0.999827,1,0.970837,0,style
Cubism/pablo-picasso_window-opened-to-the-street-penthieure-1920.jpg,7,Cubism,7,Cubism,0.994756,1,1,cityscape,9,still_life,0.966903,0,15,Pablo_Picasso,15,Pablo_Picasso,0.950643,1,0.970767,0,genre
Impressionism/pierre-auguste-renoir_girl-looking-into-a-mirror.jpg,12,Impressionism,12,Impressionism,0.999700,1,6,portrait,5,nude_painting,0.912407,0,17,Pierre_Auguste_Renoir,17,Pierre_Auguste_Renoir,0.999941,1,0.970682,0,genre
